TF	TFAs Ave.(E)	TFAs Ave.(IE)	TTS	p_val	FDR	negLog10_FDR
SKI	-0.14285373886490121	0.08751952890556197	-2.488253455018317	0.014313244215300645	1.0	-0.0
PBX1	-0.29061990454358405	-0.06410787683059262	-2.522821879551689	0.012949173783529923	1.0	-0.0
ILF2	-0.12572888955429576	-0.03729364278585711	-2.566204255754736	0.011254226422967062	1.0	-0.0
AIP	-0.17945229902379195	0.12563756951707353	-2.614838379268078	0.010000791672482386	1.0	-0.0
DENND4A	-0.6976445176430571	-0.35804664230388406	-2.630912621281782	0.009891298416030756	1.0	-0.0
NR1I2	-0.22539737702078577	0.05245600039071812	-2.6603383108630068	0.008804901873306065	1.0	-0.0
ZBTB5	-0.49358968006213044	-0.1323761254624691	-2.6783285419937455	0.00853453997043375	1.0	-0.0
CBX8	-0.49358968006213044	-0.1323761254624691	-2.6783285419937455	0.00853453997043375	1.0	-0.0
KLF16	-0.49358968006213044	-0.1323761254624691	-2.6783285419937455	0.00853453997043375	1.0	-0.0
NFIA	-0.49358968006213044	-0.1323761254624691	-2.6783285419937455	0.00853453997043375	1.0	-0.0
ZBTB17	-0.49358968006213044	-0.1323761254624691	-2.6783285419937455	0.00853453997043375	1.0	-0.0
FOXG1	-0.49358968006213044	-0.1323761254624691	-2.6783285419937455	0.00853453997043375	1.0	-0.0
CITED2	-0.35287114958945726	0.07652218565541835	-2.705539559775205	0.007689701333811188	1.0	-0.0
CTCF	-0.20209198818218072	0.036348719292959006	-2.7098931897792626	0.007635730562573456	1.0	-0.0
KLF12	-0.25109865347311716	0.012247397250932107	-2.7167015427927765	0.007561623605587914	1.0	-0.0
MLLT10	-0.4585075297648491	-0.13714005913527685	-2.7484134829189193	0.006927363041925348	1.0	-0.0
KLF5	-0.7628856562950627	-0.3130846125110797	-2.761846867672093	0.0067386607793601516	1.0	-0.0
NR4A2	-0.25576570909901686	0.1373392405737901	-2.7795733719713382	0.006238703636363302	1.0	-0.0
POU2AF1	-0.6598841647808124	-0.34794068852978594	-2.7999792596826985	0.005968461008765047	1.0	-0.0
EGR1	-0.341887124931762	0.01603447331280964	-2.801707613172265	0.00600744775978004	1.0	-0.0
TRERF1	-0.18328105392498628	0.1349112573232152	-2.811627923823812	0.005638045774652348	1.0	-0.0
SATB2	-0.0961171257559614	0.14842954120776908	-2.8481347773916954	0.005150505370169774	1.0	-0.0
BMI1	-0.24464640783267255	0.08617176157353042	-2.8531209832671527	0.005059311425865062	1.0	-0.0
KLF9	-0.2599146044017682	0.010486960955955702	-2.9726712031597953	0.003476565451483555	1.0	-0.0
E2F3	-0.4572550953754012	-0.05810862117937836	-2.980931071201788	0.0035892893610285515	1.0	-0.0
IRF4	-0.5092153197509531	-0.2415221774891373	-3.0008205462686997	0.0032230003660792617	1.0	-0.0
SP100	-0.24418712471479118	0.07937699111760041	-3.0131611076823237	0.0030341839230004736	1.0	-0.0
XRCC5	-0.24418712471479118	0.07937699111760041	-3.0131611076823237	0.0030341839230004736	1.0	-0.0
DDB2	-0.34995629450868915	-0.09099088571234648	-3.017769308163162	0.0030627655040501296	1.0	-0.0
TCF4	-0.5103052565610622	-0.16757828267228322	-3.036488760741737	0.002995286643301306	1.0	-0.0
ARNTL2	-0.5036362033142208	-0.18969191916406822	-3.0404815607351785	0.002805045882186068	1.0	-0.0
SALL4A	-0.16779260563622916	0.25510017237020016	-3.0501591708377185	0.002809590390136312	1.0	-0.0
NR0B1	-0.1928092858009815	0.1848661353397419	-3.0571033836260666	0.0027260296938236487	1.0	-0.0
ATM	-0.11147097555268302	0.1750243721345509	-3.0621592246549354	0.0026828893143729564	1.0	-0.0
XBP1	-0.38704150029084256	-0.14030666927063698	-3.0897589411460666	0.0024174802058126174	1.0	-0.0
URI1	-0.3757184499556397	-0.10304709800327294	-3.11684472009531	0.002197201015479399	1.0	-0.0
NCOA2	-0.3757184499556397	-0.10304709800327294	-3.11684472009531	0.002197201015479399	1.0	-0.0
HEYL	-0.3757184499556397	-0.10304709800327294	-3.11684472009531	0.002197201015479399	1.0	-0.0
FOXH1	-0.3757184499556397	-0.10304709800327294	-3.11684472009531	0.002197201015479399	1.0	-0.0
TLE3	-0.2478395238556791	-0.10432981034781158	-3.1337470368251075	0.002165423946366459	1.0	-0.0
L3MBTL1	-0.2478395238556791	-0.10432981034781158	-3.1337470368251075	0.002165423946366459	1.0	-0.0
RELB	-0.3559008549766979	0.07942744241543272	-3.2316726165671867	0.0015517215064485132	0.9729293845432178	0.011918679789338431
CEBPZ	-0.2713252670110112	0.10492204198131228	-3.2373726137794816	0.0015075460820742454	0.9452313934605518	0.024461862811702505
HOXA10	-0.4460222015684272	-0.1196028464546639	-3.26394685541919	0.0014667245164199645	0.9196362717953177	0.03638390785741541
SP1	-0.24330133466614734	0.08154785800285337	-3.294473750919298	0.001267070649405112	0.7944532971770053	0.0999316281916263
NFKB2	-0.4282647388583076	-0.08740842972313291	-3.3386115687677074	0.0010658634308889298	0.668296371167359	0.17503089707811803
SREBF2	-0.427247843387055	-0.1622815901011324	-3.36123890637636	0.0010080692745482295	0.6320594351417399	0.19924208130554227
CDCA7L	-0.3695135594261589	0.11755405391718483	-3.393116285111328	0.0009161512827817786	0.5744268543041752	0.24076526513849134
SOX10	-0.1725211459364214	0.029795086248213868	-3.394074116249403	0.0008801427632578615	0.5518495125626792	0.2581793367164031
RFWD2	-0.46287283909999705	0.0709133641965085	-3.3970288467750533	0.0009120021148595782	0.5718253260169556	0.24273661374571398
HEY1	-0.22835229990996908	0.21423751959240633	-3.401552115350807	0.000918420447685373	0.5758496206987289	0.23969091488839384
NFKBIA	-0.19131421295941145	0.13655970655020983	-3.4142064428397636	0.000831242943202519	0.5211893253879794	0.28300448776484716
ZNF267	-0.5272920702648848	-0.005055940315487629	-3.42760850916081	0.0008278101356980896	0.5190369550827022	0.28480171957518485
NOTCH3	-0.5601464750168237	-0.0853304889186052	-3.4406611540781094	0.0007940861936807549	0.4978920434378333	0.3028648139106301
KCNIP3	-0.20911613053802602	-0.049291855526727275	-3.486049685575923	0.0006649916987556993	0.4169497951198235	0.37991623523023127
ILF3	-0.4992836134206678	-0.18518132195674952	-3.50559086654237	0.0006567668186162055	0.41179279527236085	0.3853212560687145
ZNF76	-0.48503654285128733	-0.1454941113649221	-3.5359073547208886	0.0005876060601557501	0.36842899971765536	0.4336461930200402
HOXB7	-0.55620533738555	-0.1352183107374197	-3.5576404496734915	0.0005240996614022589	0.32861048769921636	0.4833185800451638
ZNF239	-0.1752452631003033	-0.047707295094410615	-3.5802257720811346	0.0004678289751528071	0.29332876742081004	0.5326453426810169
FOXI1	-0.3726838309093162	-0.06040727265909406	-3.584805502066853	0.0005044853130763717	0.31631229129888505	0.4998839318921598
TSC22D1	-0.3950813822500861	-0.04388951626646092	-3.5896382087933127	0.000473414195081108	0.29683070031585473	0.5274911832843531
STAT2	-0.6427728248433436	-0.2525003630898376	-3.6049468907227187	0.0004661216616096266	0.2922582818292359	0.5342331732310479
MAFA	-0.31673039343086623	-0.01188191541042209	-3.634279701154156	0.0003980257556303562	0.24956214878023333	0.6028212836628452
POU3F2	-0.12453313959061188	0.09307275743732088	-3.637256685956527	0.00038523601898542	0.24154298390385834	0.6170055729408324
MYB	-0.7969524894973888	-0.3763187954603491	-3.6567071670970317	0.00037787875760605526	0.23692998101899665	0.6253799803609525
PER2	-0.5678017755207465	0.15436458585270263	-3.663870056300906	0.0003771750634608369	0.23648876478994474	0.6261894870852998
SUZ12	-0.5678017755207465	0.15436458585270263	-3.663870056300906	0.0003771750634608369	0.23648876478994474	0.6261894870852998
GCM2	-0.14935160279030818	-0.014160375299726738	-3.680060403097615	0.00035129091948066053	0.22025940651437415	0.657065535310679
PTTG1	-0.6713483981047712	-0.2447311717080586	-3.6982048560380436	0.00033197449216515706	0.20814800658755347	0.681627743951699
FOXP1	-0.4423754574993531	-0.03233742656797241	-3.7015128660453853	0.00031801316162709427	0.1993942523401881	0.700287364644808
RREB1	-0.4423754574993531	-0.03233742656797241	-3.7015128660453853	0.00031801316162709427	0.1993942523401881	0.700287364644808
MYOD1	-0.3906310266797419	-0.008399964586662933	-3.7050651286161886	0.0003326994172529275	0.20860253461758554	0.680680418997965
GFI1B	-0.3231409331525413	0.1382972288046505	-3.7668449283170147	0.0002387830346166019	0.1497169627046094	0.8247289919637605
JUND	-0.36302236858287185	-0.05584549239153192	-3.8414690402655216	0.00018150120206963306	0.11380125369765993	0.9438529534859691
TBX21	-0.24724757102460132	-0.013935818229522898	-3.8427156915740786	0.0001953262398218459	0.12246955236829737	0.9119718695201805
MBD2	-0.36670775543397377	0.05782446476423449	-3.865959324442225	0.00017791898889640568	0.11155520603804636	0.9525101573313903
EZH2	-0.8800609381802741	-0.33847495086044765	-3.906321343944084	0.0001559755645681593	0.09779667898423587	1.0096758928944993
ZEB1	-0.7594443260709535	-0.2661187619764765	-3.9072581878743566	0.0001623310436503641	0.10178156436877829	0.9923308783644049
HTATIP2	-0.37258251631059575	0.32758345193510413	-3.9090335557742217	0.00014917284741365665	0.09353137532836271	1.0290426795418073
CBFA2T3	-0.5808469099181596	-0.16539341091972393	-3.916360018440355	0.0001319134436811108	0.08270972918805648	1.0824434011589097
SFPQ	-0.5266386195649988	-0.20509010386700915	-3.969013425754299	0.00012969127022244617	0.08131642642947375	1.08982171532743
MEIS1	-0.412353140099638	0.026293196863571417	-3.986639245476465	0.00011136906650453702	0.06982840469834471	1.1559678797493318
RFX3	-0.2749112951563719	-0.09407763218472254	-3.9999930893391387	0.00010253788765266053	0.06429125555821816	1.1918480927222335
ATF3	-0.19409752054548923	0.29498140781088394	-4.000413488156711	0.00010641272514562746	0.06672077866630842	1.1757388938974809
STAT5	-0.8223940902520831	-0.33871368802966484	-4.023608956814917	9.742296108364171e-05	0.06108419659944335	1.2140711337411416
JDP2	-0.7735113089069887	-0.1732560101304048	-4.054060225172934	9.04634899481433e-05	0.056720608197485846	1.2462591209950202
IKZF1	-0.3947158845035014	-0.005368600364575007	-4.065247620721224	8.141012638888094e-05	0.05104414924582835	1.292054030185687
ZBTB14	-0.5295509056462402	-0.003709854751490728	-4.1469683417303695	6.785154695876251e-05	0.042542919943144096	1.3711727055081542
TLX1	-0.6608483116685238	-0.18290505252204536	-4.149700199615506	7.036216844772762e-05	0.04411707961672522	1.355393243927198
SRF	-0.7155663733235691	-0.14766476665216807	-4.167459548702663	6.176389037400595e-05	0.03872595926450173	1.411997815708976
PITX2	-0.48411646350371906	-0.13131866865604633	-4.220562099420581	4.720442830278176e-05	0.029597176545844164	1.528749716949364
BCL6	-0.42041964232583584	-0.050674733484886436	-4.245274861565916	4.090722909332524e-05	0.025648832641514928	1.590932396200717
SALL4	-0.52726042880119	-0.09396656467652212	-4.2658326791920915	4.052525939172841e-05	0.02540933763861371	1.5950066558329192
HOXC13	-0.3986756549702426	-0.12093085491810424	-4.285773878579896	3.183293838198125e-05	0.019959252365502247	1.699855730564578
FLI1	-0.26358694855412745	0.12457947573445316	-4.311790326922415	3.248544717889844e-05	0.020368375381169323	1.6910436097397037
SALL3	-0.6181025339994957	-0.1300031478134063	-4.327991362405599	2.722078906247433e-05	0.017067434742171404	1.7678317490105777
MTA2	-0.4684328796411074	-0.10854658305820251	-4.411781708571576	2.0354587505976596e-05	0.012762326366247325	1.8940701535196174
JUNB	-0.716249896999629	-0.17926521391201672	-4.414822723145224	2.2691250671650277e-05	0.014227414171124723	1.8468740256542255
FOXF2	-0.8195985132685488	-0.23400975399739576	-4.4973992220867665	1.4630739138328026e-05	0.009173473439731673	2.037466192128825
TRAF6	-0.6142508344912426	0.1140618675779283	-4.534084224140411	1.3708064477911772e-05	0.008594956427650681	2.065756320638225
TEAD4	-0.6142508344912426	0.1140618675779283	-4.534084224140411	1.3708064477911772e-05	0.008594956427650681	2.065756320638225
ZFP36L1	-0.6142508344912426	0.1140618675779283	-4.534084224140411	1.3708064477911772e-05	0.008594956427650681	2.065756320638225
LIMD1	-0.3603241811433494	0.04254192879761404	-4.5465717887415344	1.0598106228382684e-05	0.0066450126051959425	2.1775041908895187
AATF	-0.7427992719734641	-0.13967450750519408	-4.555118027236498	1.4417882993245901e-05	0.00904001263676518	2.0438309624368545
ZNF24	-0.5254096423208997	0.21404570986716664	-4.572916252517449	1.1351461142349084e-05	0.007117366136252875	2.1476806923346308
ARID3A	-0.18725498282590047	-0.0011722352866061923	-4.586515409713049	9.277691842737551e-06	0.005817112785396445	2.2352925157786534
NF1	-0.6018777987064303	0.03162996698695827	-4.590433338081676	1.1707850437504242e-05	0.00734082222431516	2.134255293287738
HOXC6	-0.9992743616663459	-0.07448220133865853	-4.597299935370155	1.0828928862186406e-05	0.0067897383965908765	2.168146958430207
RBBP7	-0.6322292457033686	-0.11957734387733436	-4.638887267003985	8.462157542693814e-06	0.005305772779269021	2.2752513526994527
TCF12	-0.6322292457033686	-0.11957734387733436	-4.638887267003985	8.462157542693814e-06	0.005305772779269021	2.2752513526994527
ZNF217	-0.6322292457033686	-0.11957734387733436	-4.638887267003985	8.462157542693814e-06	0.005305772779269021	2.2752513526994527
PIAS3	-0.7293015364454476	-0.20345645086034791	-4.7346110240121515	5.94435154163646e-06	0.0037271084166060607	2.4286279740159653
SMURF2	-0.5851485561296825	0.07228509941571906	-4.735949942956214	6.701109440649755e-06	0.004201595619287396	2.3765857483991404
SNAI1	-0.8835991412317779	-0.2287624995526183	-4.736942898756833	6.267205002082794e-06	0.003929537536305912	2.4056585583392343
DNMT3A	-0.5247119455080866	0.002721027862467105	-4.742365206262972	5.307137696344845e-06	0.0033275753356082176	2.477872103405932
NR2E3	-0.1410329534997358	-0.0185095294724308	-4.777326749751803	4.589512744926155e-06	0.002877624491068699	2.5409658789528446
TRIM16	-0.60856114041164	-0.1112367043050746	-4.822836113771576	3.268743452857698e-06	0.002049502144941777	2.6883516228288697
HDAC4	-0.5845853146659635	0.019955295325979307	-4.8987805534967945	2.900878763612462e-06	0.0018188509847850138	2.740202880450848
ZNF148	-0.7439499609191661	-0.16317784239227537	-4.959302311518242	2.3348539439294876e-06	0.0014639534228437887	2.8344727405752446
ZNF300	-0.8858346407188339	-0.16402252992765742	-4.963517488027365	2.5144353946776885e-06	0.0015765509924629106	2.802291977731102
MTF1	-0.7141321967190394	-0.10074017208991184	-5.038575768501693	1.67009651474821e-06	0.0010471505147471277	2.9799908894520053
NKX2-5	-0.5277828515025056	0.014663914192526412	-5.154383324833938	8.243658132048673e-07	0.0005168773648794517	3.2866124860625137
NRIP1	-0.658463981213131	-0.09161200843815795	-5.170753781084878	9.835240100274964e-07	0.0006166695542872403	3.2099474926819274
STAT4	-0.9142228188662014	-0.24492775805700093	-5.232454894632416	8.699809728879608e-07	0.0005454780700007514	3.2632227047806968
ZNF383	-0.640695339067813	-0.13283324027760796	-5.297442985222875	5.516124992173924e-07	0.00034586103700930506	3.461098360694406
PAX4	-0.6614930829190522	0.050990461388807334	-5.316134605662382	4.600466453810936e-07	0.0002884492466539457	3.539930590956009
HCFC1	-0.33235519305305367	-0.0014835053385219186	-5.332781599255159	5.161550767574689e-07	0.000323629233126933	3.4899522558721903
PPARA	-0.7833559464727737	-0.20270984027400524	-5.409265940808954	2.4182902088028765e-07	0.00015162679609194036	3.8192240416689898
MED1	-0.7109485672555287	-0.17678367771650952	-5.414473611308809	3.917261296778863e-07	0.0002456122833080347	3.6097499175003196
HIPK2	-0.8809765442443194	0.07595450373549542	-5.45099786192353	2.6321823341161174e-07	0.00016503783234908057	3.782416489137033
ELF2	-0.4553545968289018	-0.10542101405647501	-5.466418420488649	2.1596205450793521e-07	0.00013540820817647538	3.8683550087845298
MZF1	-0.8789983149712117	0.0763387962537045	-5.5170719438479185	1.7742546890816955e-07	0.00011124576900542231	3.95371649749346
FOSB	-0.8472818678884975	-0.043278587721947065	-5.525828270025552	1.711577894303125e-07	0.00010731593397280593	3.9693357904039925
CREB1	-0.6771122890148339	-0.1282596848384645	-5.577654920368064	1.5095019995682098e-07	9.464577537292675e-05	4.023898766519763
CHD8	-0.9290418550103916	-0.2597989696205747	-5.6487750358991535	7.492637161847983e-08	4.6978835004786855e-05	4.328097757189444
APEX1	-0.6445758351530626	-0.1152145723361911	-5.65745776733625	1.0675149147401329e-07	6.693318515420633e-05	4.174358507702584
MYBL2	-1.1146927058505227	-0.22416741484297345	-5.660134652710801	1.6415916673892656e-07	0.00010292779754530695	3.987467320182034
LMO2	-0.5593020667862287	0.05846715681421021	-5.6765971606656205	9.48093045387689e-08	5.9445433945808104e-05	4.225881498291649
ELK1	-0.6489911971253877	-0.02472624497266497	-5.727442538746915	7.775509270887576e-08	4.87524431284651e-05	4.312003615644938
AHR	-0.5044714433874463	0.24791721296593414	-5.7409979775317765	7.27795273328009e-08	4.563276363766616e-05	4.340723228438756
FOXM1	-0.6492334774313226	0.00865690604119471	-5.8087647378899385	5.192176079308114e-08	3.255494401726188e-05	4.487383047145994
HES1	-0.7536785280613215	-0.1519173899631918	-5.860448402069828	3.336630178365624e-08	2.092067121835246e-05	4.6794243856866835
HSF1	-0.9169595701216066	-0.11657729020562267	-5.877728842270846	2.9530714055385674e-08	1.851575771272682e-05	4.732458510796671
SERTAD1	-0.8734380835025388	-0.19818092398736767	-5.915719678307721	2.8639244824244867e-08	1.795680650480153e-05	4.745770897104252
RNF14	-0.81025517164416	-0.029129300601241144	-5.927305944073433	2.3226813095464243e-08	1.456321181085608e-05	4.83674283395801
SREBF1	-0.6154768034509694	0.09833162124980024	-5.961107828856073	2.4425328558392224e-08	1.5314681006111924e-05	4.814892044807664
PITX1	-0.8653188111258958	-0.21958783762541106	-6.077649546114343	1.4298375612639719e-08	8.965081509125104e-06	5.047445757546044
NFIL3	-1.1004628879848888	-0.2610226521607347	-6.095767509171689	1.4195466298399603e-08	8.900557369096551e-06	5.050582796192877
ZFP36	-0.6931641157327628	-0.015504442525182623	-6.2745149378343905	6.730304207719435e-09	4.2199007382400855e-06	5.374697764522118
ZNF202	-0.7611892140415564	-0.2542884019439631	-6.31649152512534	4.198286711593592e-09	2.6323257681691826e-06	5.579660364844031
POU2F2	-0.8883132480875426	-0.19036789895287015	-6.335607854709186	5.585547893201675e-09	3.50213852903745e-06	5.455666679153015
MAX	-1.4316509428975275	-0.30951083697225235	-6.375234976184492	3.991695581709238e-09	2.5027931297316924e-06	5.601575045848787
STAT5A	-0.7574423307946072	-0.10641800816997299	-6.726640560195985	5.532312590911631e-10	3.4687599945015924e-07	6.459825748203335
POU2F1	-0.6289361924877956	-0.13572048476787585	-6.776215528101902	4.696203806431523e-10	2.9445197866325647e-07	6.5309855229552936
FOSL2	-0.621991784751877	-0.06351385291828418	-6.806542478711673	3.720097027895038e-10	2.332500836490189e-07	6.632178191833121
HOXA1	-1.1178589901584992	-0.1582087060635406	-6.822541154323031	4.317124462921212e-10	2.7068370382516e-07	6.567537889600184
WWP1	-0.45893444492274965	0.025096991969310367	-6.82799786779639	1.394799203153209e-10	8.745391003770622e-08	7.05822076857709
PHB2	-0.7491214689641136	-0.10076330963962307	-6.898009865440978	2.4297057304487975e-10	1.523425492991396e-07	6.817178781201046
RAD51	-0.42816727173672375	-0.022264909822688687	-6.911133580233918	1.8286035037558553e-10	1.1465343968549212e-07	6.940612911592391
SATB1	-0.9082453448820366	-0.18403313098152105	-7.391626508693339	1.9433517359374222e-11	1.2184815384327638e-08	7.9141810465510805
HDAC10	-1.3327880589734502	-0.3594652022950401	-7.450341564804618	7.346373397626944e-12	4.606176120312094e-09	8.336659460506093
CDX1	-1.5484617266122052	-0.2941391297371289	-7.522937709352124	2.0781671248943346e-11	1.3030107873087478e-08	7.88505198885436
POU4F1	-0.7496445179803113	-0.0914115250250966	-7.667946884096446	4.803385863644438e-12	3.0117229365050625e-09	8.521184983560834
POU4F2	-1.0819333315397563	-0.08279420576218974	-7.857383607966218	1.2986819429400207e-12	8.14273578223393e-10	9.089229657087243
TSC22D3	-1.7207417168668324	-0.4586034226627806	-7.945212092089987	1.8466440942582286e-12	1.1578458470999093e-09	8.936349257715936
TCF7L2	-1.4306797317104099	-0.3149928841957244	-8.560937768997405	9.629745929721236e-14	6.037850697935215e-11	10.219117630276907
MYC	-1.9632303600810592	-0.5521530712393513	-8.562060832836817	1.193807688961205e-13	7.485174209786755e-11	10.125798087442687
E2F1	-1.7539508683289553	-0.3540097851024092	-8.704103464717685	6.952556054384336e-14	4.3592526460989784e-11	10.360587960157119
TFDP1	-2.16936347641965	-0.35743764855967924	-9.720192110769963	2.9219431387903455e-16	1.8320583480215468e-13	12.73706069888855
TP53BP1	-1.0816610131950182	-0.20937561986115866	-10.36909796170563	1.8103218503219405e-18	1.1350718001518567e-15	14.94497666585104
MYCN	-2.268278197810033	-0.46312316799888853	-10.761646753797146	1.1498458498026726e-18	7.209533478262757e-16	15.14209283713512
