TF	TFAs Ave.(E)	TFAs Ave.(IE)	TTS	p_val	FDR	negLog10_FDR
HSF2	0.004890041144284724	-0.04233217202544808	1.0182361599131549	0.3093779895122966	1.0	-0.0
NCOR1	0.36921295596043846	0.26279434207956265	0.9978430243534226	0.3193987645651046	1.0	-0.0
CEBPB	0.17928070149154146	0.07512173425301202	0.9965461142391209	0.32011624969651253	1.0	-0.0
CLOCK	0.17105595433123538	0.07982371371091551	0.9765691520165336	0.32974480810560247	1.0	-0.0
PCGF2	0.09191290138434229	0.03259401237877675	0.9749018908048458	0.33048163884599513	1.0	-0.0
FOXA2	0.18385361031627676	0.09462113169893042	0.9395585035519715	0.3483808309934203	1.0	-0.0
HHEX	0.10213018004585994	0.07024474859531461	0.939126270054112	0.3485497434564002	1.0	-0.0
NFYB	0.13123730659246463	0.06157023359964364	0.9177774411527316	0.35953554188841375	1.0	-0.0
PAX3	-0.013230769798964327	-0.08813908887313497	0.9022630667523105	0.36774823211034535	1.0	-0.0
BCL3	0.07649117974357993	0.018456997775142613	0.8881060207927431	0.3753838178810288	1.0	-0.0
RARA	0.038158815993667335	-0.04143105379081473	0.8804187599658229	0.3795725979999509	1.0	-0.0
HNF4G	-0.054163782715085526	-0.12776501002473434	0.8775465240522876	0.3810826160664227	1.0	-0.0
ETS1	-0.16682901804513778	-0.2561738861488051	0.863099150436021	0.3889751555371933	1.0	-0.0
CUX1	0.1170232655251665	0.025674630296107576	0.8575085852449778	0.39199555878727477	1.0	-0.0
CEBPG	0.0875008496574659	-0.0009153747260365739	0.8309172486147597	0.4067803928693434	1.0	-0.0
TFPT	0.13625941154783208	0.05561341660019351	0.8055765151146562	0.42130012487408963	1.0	-0.0
USF1	-0.058158049612802576	-0.11233765134340884	0.8028951397353856	0.4227681432812075	1.0	-0.0
LRRFIP1	-0.08568571347290832	-0.13798302183577452	0.7895388201159524	0.4304288800729711	1.0	-0.0
MXI1	-0.16575603951948625	-0.2548449982567259	0.7866624678181235	0.43254335468246374	1.0	-0.0
ENO1	-0.16575603951948625	-0.2548449982567259	0.7866624678181235	0.43254335468246374	1.0	-0.0
ATF3	0.30742041555406	0.22100215542582255	0.7582549343273651	0.4490391290167818	1.0	-0.0
NR1H4	-0.11097637457601035	-0.16964808581048094	0.7517458849552467	0.4528482105260867	1.0	-0.0
ESR2	0.6353965368839072	0.5590132049755221	0.7264021734955015	0.46819541596164405	1.0	-0.0
NFATC3	0.5672724381731126	0.4729942689013558	0.7021428376473833	0.48313804125650095	1.0	-0.0
RBMX	0.21068829928790528	0.13211666839536693	0.6630318825803855	0.5080318516246143	1.0	-0.0
CRABP2	0.0545187125452325	0.023447627401375286	0.6300950110978869	0.5292322474547361	1.0	-0.0
RXRA	-0.11172403046792961	-0.16473680103370586	0.5781253865087355	0.5637369425613432	1.0	-0.0
CTNNB1	0.22244265411153252	0.1771044997025772	0.5728328804281817	0.5672207067926622	1.0	-0.0
HINFP	0.0048163591755618265	-0.014276027253913753	0.5529664275710864	0.580747941077867	1.0	-0.0
PROX1	0.1544948119007986	0.11370226165234264	0.5011631838977423	0.616690244104882	1.0	-0.0
OTX2	0.25541595376005255	0.21357292067538425	0.49764266560407255	0.619153317229074	1.0	-0.0
POU2F1	-0.19578303384096088	-0.23583781934491962	0.47472092223985346	0.635530486067782	1.0	-0.0
PBX2	-0.07016655906429986	-0.11270511417997235	0.4023412589299587	0.6877570783632119	1.0	-0.0
XPC	0.1570299154479401	0.13406301140661342	0.3625641571816109	0.7172247225326511	1.0	-0.0
WWTR1	-0.031750763073768944	-0.0662374162618079	0.35005298857895456	0.7266389439007546	1.0	-0.0
PAX6	-0.092588779589699	-0.12240905373369522	0.29881551214357505	0.765361539533327	1.0	-0.0
HDGF	0.008955868301921048	-0.015544590263905757	0.28731180302618614	0.7741309191617105	1.0	-0.0
LHX4	0.05194751157355738	0.042158259061494154	0.26787862698764303	0.7890053463000368	1.0	-0.0
DNMT3A	0.22909154585595218	0.20258812611927635	0.2668889602740516	0.7898203581299214	1.0	-0.0
HR	0.08047053895552406	0.055914899547938275	0.2549498827947103	0.7989723165123196	1.0	-0.0
RARB	-0.022664133905681103	-0.03210589442909381	0.2519767399205313	0.8012566743343995	1.0	-0.0
KLF9	-0.13784907103437974	-0.15764887822720516	0.22570713175051094	0.8216553607759683	1.0	-0.0
HAX1	-0.16505346210562533	-0.17718704545325561	0.20760563084858055	0.8356981513401436	1.0	-0.0
PHOX2A	-0.06831723900908555	-0.08131512555377428	0.20542201031345686	0.8374036890376217	1.0	-0.0
NR3C2	-0.1372882692520019	-0.15449970144620828	0.19307011736208507	0.8470989824145057	1.0	-0.0
DDIT3	-0.011826152027123919	-0.023646446645665942	0.18965917014597952	0.8497256716294799	1.0	-0.0
SIRT2	-0.3495060873545535	-0.36865562617300746	0.17499226181006253	0.8612385045991399	1.0	-0.0
NR2C2	0.083981427342407	0.07705803666729578	0.1537913133540008	0.8779082474493147	1.0	-0.0
HDAC1	0.006312315799686112	-0.009492625716986626	0.1487098005070057	0.8819302571014213	1.0	-0.0
SMAD7	0.09130908345593469	0.07772810695103381	0.12875163674863396	0.8976848406449895	1.0	-0.0
ATM	-0.025036389318160292	-0.033131874950587024	0.11998798131701319	0.9045658080794191	1.0	-0.0
SUPT3H	-0.22098468106968067	-0.23222466971345837	0.11717380391339664	0.906832119899576	1.0	-0.0
SOX9	0.014406354016729043	0.006914280177536555	0.11703497225099695	0.9069310885149845	1.0	-0.0
HOXC13	-0.11078765111871905	-0.1176194597114907	0.1164639291924818	0.9073686402481862	1.0	-0.0
PLAG1	-0.24512253512751994	-0.2548291715416473	0.10582965607233849	0.915799583207965	1.0	-0.0
SHOX	-0.0871276513252871	-0.09426056900234098	0.07397483433157771	0.9410940503980766	1.0	-0.0
ATF1	0.07356959972334319	0.06804270660476824	0.060319477616405194	0.9519554891941887	1.0	-0.0
HNF1B	-0.1444552109777317	-0.1488212889052288	0.056567688020822425	0.9549312045889997	1.0	-0.0
EN1	-0.0854277863158371	-0.08863055380714234	0.049984810950106796	0.9601714651468317	1.0	-0.0
ZNF239	-0.06855723558944506	-0.07014657612519465	0.0450708181950657	0.9640836366211046	1.0	-0.0
BTG2	-0.012860227613996635	-0.01494766102593604	0.02391489168410275	0.9809395107261791	1.0	-0.0
YY1	0.17831421799642072	0.177102592033839	0.0159905505168087	0.9872555808029971	1.0	-0.0
LHX3	0.1361788802748481	0.1370225438082791	-0.019429683735660598	0.98451318667302	1.0	-0.0
GATA4	-0.0718137185265331	-0.06765051376876063	-0.056392922129707805	0.9550750442477934	1.0	-0.0
ZBTB7A	-0.22418677517851657	-0.2170768399230942	-0.06476104298843671	0.9484175849308963	1.0	-0.0
RELA	-0.13403564270029408	-0.12400303259962053	-0.0947492014537154	0.9245948667065793	1.0	-0.0
HOXC9	0.03320071319488091	0.03681341185801545	-0.10553595459021727	0.9160330337251235	1.0	-0.0
HOXC10	0.03320071319488091	0.03681341185801545	-0.10553595459021727	0.9160330337251235	1.0	-0.0
ZBTB14	0.30480713122944714	0.3186314652247824	-0.12827039640748256	0.8980631827881902	1.0	-0.0
DDB2	-0.28178814336949665	-0.2705326961104551	-0.14911281211549396	0.8815950459638919	1.0	-0.0
SRY	-0.028047793062707417	-0.009558650305026757	-0.1881309710720566	0.8509352169788099	1.0	-0.0
CHD4	0.22128329719367237	0.23885221177346683	-0.190187871021621	0.849316315333098	1.0	-0.0
IFI16	-0.1735676008367741	-0.15051998416820625	-0.19621746455413516	0.8446542111904225	1.0	-0.0
STAT2	0.08585002248687405	0.10396877118297758	-0.2387774780524312	0.8115056634968342	1.0	-0.0
FOXF1	0.10661735593079907	0.11457908339761513	-0.252933830792768	0.8005111338746828	1.0	-0.0
LMO3	0.09340082142472858	0.10923448691748457	-0.2704856949926561	0.7870029620017244	1.0	-0.0
AIP	-0.25586128946831865	-0.23061481374887777	-0.27232894967854987	0.785556547050305	1.0	-0.0
SIM2	-0.11061568563532323	-0.09539382985298905	-0.2796518103657423	0.7799978416524532	1.0	-0.0
NR0B2	-0.14691837124881565	-0.12530592830322398	-0.2852974721451859	0.7756591458900242	1.0	-0.0
DLX5	0.05476368422609712	0.08995450390369544	-0.28953161631996954	0.7724843209495454	1.0	-0.0
NANOG	0.09133701045029533	0.11926476051796941	-0.29078382784887835	0.7714940817537624	1.0	-0.0
ERF	-0.2235194039946598	-0.19661659403748113	-0.2982344483683309	0.7657751262888606	1.0	-0.0
SOX2	-0.003698908987288874	0.023884383873995278	-0.3059509984199332	0.7599377715374488	1.0	-0.0
ERG	-0.1959778434022823	-0.1716381957434871	-0.3074424310968063	0.7587655697857301	1.0	-0.0
ZIC2	-0.01979560117734555	0.01764719125027464	-0.3299275315085233	0.7417338443526335	1.0	-0.0
HOXB13	-0.01979560117734555	0.01764719125027464	-0.3299275315085233	0.7417338443526335	1.0	-0.0
HOXB1	-0.01979560117734555	0.01764719125027464	-0.3299275315085233	0.7417338443526335	1.0	-0.0
STAT5B	-0.1356220668353296	-0.10610740975125786	-0.3375181690770791	0.7360320314258957	1.0	-0.0
CBFA2T3	-0.28138096333770707	-0.24310821874548227	-0.3582266715463217	0.7204937441755666	1.0	-0.0
TRRAP	-0.24684559260626765	-0.2052309879665118	-0.3857454477998292	0.7000021986559397	1.0	-0.0
MAFA	-0.2129945332895509	-0.18498116524595118	-0.38633280421026733	0.6995723392367321	1.0	-0.0
IKBKB	-0.05633241963066145	-0.017657958972878744	-0.39229286056438917	0.6951608697920573	1.0	-0.0
PKNOX1	0.035259049321602606	0.06120291554373188	-0.4065520554988907	0.6846998815273708	1.0	-0.0
NFKB1	-0.11564850933274862	-0.07083521505426027	-0.4134389518466679	0.6796746039656637	1.0	-0.0
TP63	0.16008948952377786	0.1998913437849256	-0.41391048093787913	0.6792452756117756	1.0	-0.0
NFAT5	-0.10395715634671199	-0.04809624554609926	-0.4394410942471996	0.6607793090815093	1.0	-0.0
BRD7	0.13056761989262056	0.16826067845216067	-0.4642720140651264	0.6428485505352224	1.0	-0.0
SMAD4	0.23338678923171877	0.2816557372107266	-0.4943972461519757	0.6215235532206812	1.0	-0.0
NAB2	0.014835527570380707	0.05328732466738401	-0.5055906197753502	0.6136561118422719	1.0	-0.0
SOX10	-0.03296417099440004	0.0034118641502965744	-0.5604260295993669	0.5756798283327086	1.0	-0.0
FOSL1	0.04359869875990938	0.09193094959393122	-0.569775427579563	0.5693887077584212	1.0	-0.0
CREB3L1	-0.1756362339265666	-0.11520106220553232	-0.5809178822476361	0.5618336318088373	1.0	-0.0
SKIL	0.09158483555231595	0.13800552509282088	-0.5825184715431704	0.5607288000001477	1.0	-0.0
SLC2A4RG	-0.03649661759472779	-0.022270619142439434	-0.5932093464612838	0.553471275139424	1.0	-0.0
VHL	0.15097122488768722	0.2199906691137106	-0.6004785565940151	0.5487072326787695	1.0	-0.0
TTF2	0.09092420739368079	0.13685027249021778	-0.607872598098191	0.5437859387264896	1.0	-0.0
POU5F1	-0.28049557948072146	-0.21485782107147616	-0.6162992476170551	0.5382911717637875	1.0	-0.0
CEBPE	-0.1153174533760009	-0.0474152528324327	-0.6361819017269914	0.5252621740970271	1.0	-0.0
ZNRD1	-0.25793175418526765	-0.2054951137530615	-0.6644614527149616	0.5070488128492223	1.0	-0.0
PPARG	0.15293115065047996	0.22497785698902428	-0.6680502865953752	0.5048424097829032	1.0	-0.0
SETBP1	-0.06850023337441688	-0.00483307419989505	-0.684735474043856	0.4941830269887225	1.0	-0.0
KLF15	-0.17450513712927293	-0.1354513263975615	-0.6916042588216136	0.48989539823253947	1.0	-0.0
MLLT3	-0.5129325035159764	-0.44235284994224977	-0.7022157016120015	0.48323674082097423	1.0	-0.0
NFE2L1	0.12526256016029466	0.21704402110176058	-0.7431644265371083	0.4580996754010854	1.0	-0.0
RUNX3	0.1878018170832311	0.2754963076376352	-0.7582429586195745	0.4491276469298904	1.0	-0.0
MXD1	-0.26944014913910297	-0.23698008474157922	-0.8337270382431833	0.40534745580387355	1.0	-0.0
BCL6	-0.14950127079498915	-0.07460688565568019	-0.8528660687959896	0.3947366862266276	1.0	-0.0
HOPX	-0.27471590470145313	-0.15748043592409863	-0.8793678805089769	0.3801739131085047	1.0	-0.0
XRCC5	0.035077985441670234	0.11914114636384741	-0.8859233534247801	0.3764876119850058	1.0	-0.0
SP100	0.035077985441670234	0.11914114636384741	-0.8859233534247801	0.3764876119850058	1.0	-0.0
DUX4	-0.3012154268210067	-0.20446288995561523	-0.8865076862414785	0.3761739451687779	1.0	-0.0
FOXF2	0.002014676709897046	0.11282636291060422	-0.9091346400084455	0.3641755346815745	1.0	-0.0
BTF3	-0.06293588743404523	-0.004136271991532138	-0.9189018707355704	0.35898306169766425	1.0	-0.0
ELL	-0.5778621520177065	-0.48090296492467705	-0.9296529525104935	0.35360286573356947	1.0	-0.0
IRF2	0.2132596441066762	0.302185497807575	-0.9375241296863648	0.34939335345421496	1.0	-0.0
SOX17	-0.1627741169464379	-0.08129449020252974	-0.949191787122395	0.3436882275770704	1.0	-0.0
RBPJ	-0.1421327973464453	-0.05282419454907566	-0.9737711631115292	0.3312552668018276	1.0	-0.0
MEIS1	-0.15744200414849557	-0.0667558875750445	-0.9763111708311645	0.3298519062671572	1.0	-0.0
ILF2	-0.03806865589752651	-0.004693374059172203	-1.0410228211312433	0.2987280957165553	1.0	-0.0
PIAS2	0.01218300550845824	0.11487461711575975	-1.0502626565475164	0.29485554403658604	1.0	-0.0
ELF3	-0.2055638726984578	-0.07866800574405612	-1.0601515270436892	0.2902531420806647	1.0	-0.0
KLF11	-0.12106564784909392	-0.05967699953322884	-1.0642422423022715	0.28809991536496005	1.0	-0.0
THRA	0.09744536590543462	0.18652990356244778	-1.0828581510444826	0.2800033883619793	1.0	-0.0
ZNF267	-0.08204927739892355	0.04742999236140385	-1.092700336050958	0.27544539937640045	1.0	-0.0
GBX2	0.19990421682210172	0.31310205803276914	-1.0959312971466033	0.2741816459448912	1.0	-0.0
ZMYND11	0.19990421682210172	0.31310205803276914	-1.0959312971466033	0.2741816459448912	1.0	-0.0
ETV4	-0.27321676135055617	-0.15788552936740136	-1.117844059203166	0.2649265424647124	1.0	-0.0
LYL1	-0.14429957695945614	-0.06535001086571328	-1.1241942581718811	0.2619528799624117	1.0	-0.0
DAXX	0.0028755353868764	0.052764289355854394	-1.141883421337176	0.2546115001189952	1.0	-0.0
KHDRBS1	-0.10687198027575806	-0.022629098780257425	-1.1507991304017813	0.2509839860216887	1.0	-0.0
TGIF1	-0.0194402485312003	0.08440291468427559	-1.1613786904557888	0.24658813838078944	1.0	-0.0
NFKB2	-0.14572801911556962	-0.03509456902222996	-1.1763947918388922	0.2403433589123542	1.0	-0.0
TOB1	0.06970694619144702	0.12963925253553799	-1.1961677976590663	0.23281802977951938	1.0	-0.0
CTCFL	0.09090231863736196	0.20874807865093192	-1.2043489366237194	0.22966160091929103	1.0	-0.0
HMGA1	-0.09402224263317469	0.004039682686753481	-1.2056658995433482	0.2291735798191989	1.0	-0.0
SREBF1	-0.10770718003663135	-0.0009166148968954426	-1.2353793065356382	0.21769656098774867	1.0	-0.0
ARNT	-0.10272157360222173	0.009110543825608067	-1.2590226355163527	0.20922488643359077	1.0	-0.0
SP1	-0.1463123625736445	-0.047441453129147486	-1.277974079081592	0.2025382878747039	1.0	-0.0
DACH1	-0.09123578279997419	0.013246653232311898	-1.2887498625827014	0.1987883925422965	1.0	-0.0
ZNF444	-0.13860784433071638	-0.05168615543586025	-1.2890978887521019	0.19877041243010501	1.0	-0.0
SIRT1	-0.31276841075351586	-0.1890618919235104	-1.299434614984137	0.19496362281510596	1.0	-0.0
GFI1	-0.009304370312725126	0.1291030571234516	-1.3138996028482623	0.19011553253328486	1.0	-0.0
ARNTL	-0.10255338833452367	0.03856680708762927	-1.330064817979854	0.18474969413104797	1.0	-0.0
MYBL2	0.06593539526289006	0.22046321575440986	-1.3346586951435735	0.18371052591094658	1.0	-0.0
ONECUT1	-0.25618298510721477	-0.18249473927803392	-1.3389915420933343	0.1818080125384103	1.0	-0.0
HIF1A	-0.021726883185981535	0.1272941279502031	-1.4062370057938791	0.1610622615231345	1.0	-0.0
PML	0.0678622320243271	0.20529746625381431	-1.4651185215585043	0.14435522313105148	1.0	-0.0
LMO2	-0.16529528337730395	-0.06189485126841713	-1.4768289103453325	0.1408932505897209	1.0	-0.0
FOXO1	0.014128149014648348	0.14946006908463466	-1.5413848086098776	0.12446074703604526	1.0	-0.0
HAND2	-0.17997251799542524	-0.06105359820423624	-1.5668854037678854	0.11843443628731275	1.0	-0.0
MBD1	-0.27098085198436056	-0.13498820541985898	-1.5942080150002034	0.11218322788656004	1.0	-0.0
LIMD1	-0.05525510903083032	0.081970467033357	-1.5948478691667611	0.11192164103734076	1.0	-0.0
IRF5	-0.07731557956502663	-0.011431506477974319	-1.6029545287650764	0.11012413764834972	1.0	-0.0
NR2F6	-0.18380207159900322	-0.11143981916961179	-1.6082970711718387	0.10909421766886875	1.0	-0.0
RFX5	-0.06407744963936864	0.16493089861983162	-1.6127659159050256	0.10820362566371643	1.0	-0.0
PAX8	-0.3158026832546603	-0.16286975348720012	-1.6234911707413235	0.105895780888589	1.0	-0.0
VEZF1	-0.1260602612695705	-0.06450798627285691	-1.6447009938950647	0.10118930656007048	1.0	-0.0
POU1F1	0.10787112160025895	0.23485405921928232	-1.6448090897655532	0.10124519604053042	1.0	-0.0
IKZF1	-0.13231933840254756	0.018447912754060193	-1.6777822575031875	0.09463064819680016	1.0	-0.0
SPIC	-0.2317137876811188	-0.16714986440808632	-1.6786232434574468	0.09441438404554588	1.0	-0.0
EHF	-0.30792064800766444	-0.08643934842648114	-1.7017547766496302	0.09010165243894527	1.0	-0.0
HDAC5	-0.0538804779600962	0.08143018403513085	-1.7664586320030566	0.07855483064234846	1.0	-0.0
TBX21	-0.09703896301372814	-0.008171909158881592	-1.7781392462140284	0.07645658821252117	1.0	-0.0
KLF13	-0.11691140319539611	0.003567129789058465	-1.8003729015079502	0.07321140647430152	1.0	-0.0
MYOG	-0.02679001678810652	0.049243249856832864	-1.8232428466481156	0.0697310091880194	1.0	-0.0
FLI1	-0.13737733221257378	0.030917297395070632	-1.9503779668189376	0.05238029197335039	1.0	-0.0
ESRRG	-0.046412777481406944	0.08243165339001352	-1.9590766233791193	0.051220170859394135	1.0	-0.0
CTCF	-0.22662256634500758	-0.08645558402398462	-1.9605522203461287	0.05098732813076833	1.0	-0.0
ZBTB2	-0.5355365868275764	-0.3653180383198914	-1.9622580113866999	0.05082532094078017	1.0	-0.0
FOXH1	-0.35825891045270797	-0.18918672691232338	-2.0063697926838238	0.04606758742367977	1.0	-0.0
URI1	-0.35825891045270797	-0.18918672691232338	-2.0063697926838238	0.04606758742367977	1.0	-0.0
NCOA2	-0.35825891045270797	-0.18918672691232338	-2.0063697926838238	0.04606758742367977	1.0	-0.0
HEYL	-0.35825891045270797	-0.18918672691232338	-2.0063697926838238	0.04606758742367977	1.0	-0.0
TCF4	-0.567663182214691	-0.3874346867339846	-2.009075759190683	0.04573396820529363	1.0	-0.0
KCNIP3	-0.09588742664440347	-0.016622184216083344	-2.0781843766237738	0.0386160782935556	1.0	-0.0
CREG1	-0.0330797382471052	0.06569153848118943	-2.091031704643454	0.03747036289383639	1.0	-0.0
KLF5	-0.7496265575189796	-0.4971641649185012	-2.101897975564153	0.03661145992198709	1.0	-0.0
KLF12	-0.3397359293305109	-0.18876969027446255	-2.1196185630745568	0.03487843821674284	1.0	-0.0
NR2E3	-0.07406497980495114	-0.022564446814886778	-2.1258010389260362	0.03453347705049688	1.0	-0.0
NFKBIA	-0.26717927667320557	-0.07069336119425605	-2.126980582150234	0.03437399253223092	1.0	-0.0
ZNF143	-0.4484246761602121	-0.26706435452297855	-2.172840356323364	0.030975441997881437	1.0	-0.0
ARNTL2	-0.3929925781939326	-0.15829320081890272	-2.1788686626326075	0.030207080129451568	1.0	-0.0
ESRRA	0.05424712489092829	0.2484552550574186	-2.179246688502181	0.030177389421249277	1.0	-0.0
AR	-0.10393544271345677	0.06325124025227886	-2.2000570400361745	0.028716536347712252	1.0	-0.0
NR4A2	-0.2146516586973704	0.11584393477981943	-2.2133816182979498	0.02793210016857203	1.0	-0.0
SMAD3	-0.18124707298578838	0.048316952804350034	-2.223451868580226	0.02715676925101543	1.0	-0.0
GATA1	-0.3944392682354953	-0.20891231905513383	-2.2378408207337035	0.026009064028305315	1.0	-0.0
EGR1	-0.2320898146263572	-0.03481743456661161	-2.240058772134148	0.026105712860059766	1.0	-0.0
AATF	-0.22240234081278262	0.049651908677624285	-2.2451619914141254	0.02588540628246746	1.0	-0.0
TRERF1	-0.39146103620882455	-0.14442125611947296	-2.2956567719320775	0.022413010506658823	1.0	-0.0
DEAF1	-0.16115132817342606	-0.07506946636729114	-2.3360827275478835	0.020341959611212067	1.0	-0.0
NFIA	-1.0131012538513249	-0.7136555759597094	-2.3563495115678386	0.019345637495570694	1.0	-0.0
ZBTB17	-1.0131012538513249	-0.7136555759597094	-2.3563495115678386	0.019345637495570694	1.0	-0.0
CBX8	-1.0131012538513249	-0.7136555759597094	-2.3563495115678386	0.019345637495570694	1.0	-0.0
FOXG1	-1.0131012538513249	-0.7136555759597094	-2.3563495115678386	0.019345637495570694	1.0	-0.0
KLF16	-1.0131012538513249	-0.7136555759597094	-2.3563495115678386	0.019345637495570694	1.0	-0.0
ZBTB5	-1.0131012538513249	-0.7136555759597094	-2.3563495115678386	0.019345637495570694	1.0	-0.0
SND1	-0.5202604921425376	-0.2579193911135811	-2.3649632715693834	0.01887097158500421	1.0	-0.0
JUN	-0.29110692876066807	-0.042468696198782595	-2.4007752893316017	0.017193177406115135	1.0	-0.0
CIITA	-0.2096478506130155	0.034534105576051737	-2.427959970932309	0.015991635331290433	1.0	-0.0
FOSB	-0.6155499917187643	-0.3467455771930851	-2.442720082856702	0.015236059265985999	1.0	-0.0
MYOD1	-0.1539377068368184	0.07450647691790498	-2.454185266500814	0.015014585028500003	1.0	-0.0
RFWD2	-0.3407487978529538	0.09675412701824578	-2.47886383338354	0.01398366589908197	1.0	-0.0
PAX4	-0.14486426023261179	0.10295068273703528	-2.491270367532006	0.013308058351301826	1.0	-0.0
TP73	0.3037091363851981	0.5832492258972238	-2.5018680781038327	0.013090269626664049	1.0	-0.0
ESR1	-0.44510317245209363	-0.22027593563999134	-2.5075961802902627	0.012792913850390098	1.0	-0.0
MEF2C	-0.15931745774559727	-0.05666623768562801	-2.5079869919571736	0.01280424567264683	1.0	-0.0
NFE2L2	-0.18230548057736976	-0.034410490514529074	-2.5098078381653455	0.012784001787013275	1.0	-0.0
ZNF76	-0.7836429698646911	-0.5378632486002478	-2.545967687157631	0.011583052177086937	1.0	-0.0
LMX1B	-0.29045357655721105	-0.06389883132663898	-2.559684724867398	0.011099244638001974	1.0	-0.0
TAL1	-0.344487394758045	-0.11737669083837529	-2.581415773761355	0.010432573014995615	1.0	-0.0
RELB	-0.29243284173713197	0.02478729080206323	-2.6841030544700586	0.007723376316643477	1.0	-0.0
NFKBIB	-0.2513339537558525	-0.12616867094691048	-2.686537738946014	0.007668771975190293	1.0	-0.0
MAX	-0.5684306044083748	-0.18478360631894533	-2.6940817926196754	0.007612047484684149	1.0	-0.0
SATB2	-0.20777810993633342	-0.02643415867220506	-2.70593983968208	0.007245467020443117	1.0	-0.0
XBP1	-0.5374967949475151	-0.300470238687493	-2.7534789571238854	0.006420393059952991	1.0	-0.0
NOTCH3	-0.20863440429756766	0.11930346006775962	-2.754132918883248	0.006301164676304654	1.0	-0.0
LHX2	-0.018942505015778214	0.16242514135355438	-2.7563979052519882	0.006241718546752128	1.0	-0.0
POU2AF1	-0.527357265259552	-0.251235381454679	-2.779556401057374	0.0058538579857769476	1.0	-0.0
HOXD9	-0.11342631707177595	-0.02939790566571055	-2.7938028952375933	0.005593824456412863	1.0	-0.0
GLI3	-0.1498972353413127	-0.004727000983402738	-2.7988812137852985	0.005560251993813102	1.0	-0.0
MED23	-0.13050225334393273	-0.01379452240940436	-2.800427386245948	0.005427720520956367	1.0	-0.0
TAF4	-0.0941474394349449	-0.008103801789893866	-2.8355116751595983	0.0049176243779825955	1.0	-0.0
CDCA7L	-0.5141839453168477	-0.15611344291844878	-2.8387670141101315	0.004899991764608935	1.0	-0.0
SP3	-0.2201628628207725	0.0036211512368460068	-2.8405354767689066	0.004916632232548475	1.0	-0.0
SNAI2	-0.515407097462104	-0.21536693609005178	-2.927038919371125	0.0037408056566244964	1.0	-0.0
HLF	-0.04494113019089501	0.08374617888081641	-2.948531303300869	0.0034960488842768777	1.0	-0.0
HOXC6	-0.3298118700887111	0.0735959937290002	-2.9690662476793825	0.0033180505464282177	1.0	-0.0
EAPP	-0.5450679375914165	-0.21734518825323548	-2.9911761798937317	0.0030346759378379667	1.0	-0.0
HOXA7	-0.39624306730013176	-0.0951056674460081	-2.997976479267225	0.0030154138026297315	1.0	-0.0
MYB	-0.48573692603779156	-0.22023520355931414	-3.006719481898619	0.0028783204860105363	1.0	-0.0
ZNF300	-0.6917135359209009	-0.25678779323084494	-3.0093452713575717	0.0029586856177902287	1.0	-0.0
RFX3	-0.28448712977819224	-0.11842657818922951	-3.0628953238979615	0.0024899218922072443	1.0	-0.0
MEN1	-0.1400120066111925	0.15058905548270884	-3.1307401156122183	0.0019870881554611467	1.0	-0.0
CITED2	-0.356511450313261	0.12267611805710135	-3.206229304369109	0.001516788477257673	0.951026375240561	0.02180743841211817
JUND	-0.16618045578424853	0.1327638869778523	-3.252232184293478	0.001395288160310963	0.8748456765149738	0.058068550119378885
HSF4	-0.22085764747349623	-0.0314618891217806	-3.2538377696744765	0.0012868731636404315	0.8068694736025506	0.09319671494211347
FOXP2	-0.3010698335453142	0.05613497439607893	-3.278845765654308	0.0012054128843549488	0.7557938784905529	0.12159662994816559
MLLT10	-1.0299952000903914	-0.6287611889039222	-3.3042169234189447	0.0011127642018613918	0.6977031545670926	0.15632931341474476
SALL4A	-0.11564584529241505	0.24467128095718213	-3.4396286556587636	0.0006764539161442941	0.42413660542247245	0.37249424381724483
RNF14	-0.7686607206466693	-0.2439396907619651	-3.446651233459055	0.0007024599275562392	0.440442374577762	0.35611090459584416
BMI1	-0.23178475412849608	0.09302531784674412	-3.454249202219515	0.0006677799903119716	0.4186980539256062	0.378099057669397
SP2	-0.0363111758254298	0.3795583348476312	-3.4557897440360623	0.0006437161184710938	0.40361000628137583	0.39403807529212265
HDAC7	-0.04811940631947127	0.22642805451914763	-3.4640469055157586	0.0006148805010299476	0.38553007414577717	0.4139417381678416
HES6	-0.19365736443165663	0.08979369418552557	-3.470332755952275	0.0006143268368162962	0.3851829266838177	0.4143329713173257
SOX11	-0.20697278136328212	-0.013511702406267102	-3.542637183754861	0.00046873353582454206	0.29389592696198785	0.5318064326759093
ELF2	-0.26630916587470677	-0.050672721394501775	-3.5638430154447023	0.00044067761851466196	0.27630486680869304	0.5586114653927715
RREB1	-0.465538064979946	-0.14400910690626156	-3.610702577864869	0.0003695897707304922	0.2317327862480186	0.6350125165800324
FOXP1	-0.465538064979946	-0.14400910690626156	-3.610702577864869	0.0003695897707304922	0.2317327862480186	0.6350125165800324
NPM1	-0.08824063051993822	0.18447565381146885	-3.6357870580528333	0.0003325617625117722	0.20851622509488116	0.6808601459898991
SIX1	-0.33453925615695657	0.049258019728034126	-3.6358269697740973	0.00033744508738998513	0.21157806979352067	0.6745293492135864
HOXA1	-0.5131428588104495	-0.010715748085635586	-3.6508606974020363	0.0003468475294599186	0.21747340097136897	0.6625938537336054
NR2F1	-0.12797406493478866	0.16897491930522815	-3.662866262177588	0.00029993788394364854	0.18806105323266764	0.7257011359619641
